Started job on	Started mapping on	Finished on	Mapping speed, Million of reads per hour	Number of input reads	Average input read length	Uniquely mapped reads number	Uniquely mapped reads %	Average mapped length	Number of splices: Total	Number of splices: Annotated (sjdb)	Number of splices: GT/AG	Number of splices: GC/AG	Number of splices: AT/AC	Number of splices: Non-canonical	Mismatch rate per base, %	Deletion rate per base	Deletion average length	Insertion rate per base	Insertion average length	Number of reads mapped to multiple loci	% of reads mapped to multiple loci	Number of reads mapped to too many loci	% of reads mapped to too many loci	Number of reads unmapped: too many mismatches	% of reads unmapped: too many mismatches	Number of reads unmapped: too short	% of reads unmapped: too short	Number of reads unmapped: other	% of reads unmapped: other	Number of chimeric reads	% of chimeric reads
Aug 16 00:24:52	Aug 16 00:32:39	Aug 16 01:47:55	90.02	112927718	202	99612632	88.21%	199.01	61684454	60790657	61082728	478637	55142	67947	0.71%	0.00%	1.42	0.01%	1.63	5189786	4.60%	37773	0.03%	199135	0.18%	7865297	6.96%	23095	0.02%	0	0.00%
Aug 15 23:34:20	Aug 15 23:42:19	Aug 16 00:49:58	95.85	108073446	202	96354340	89.16%	199.12	54359245	53564383	53804799	446134	44137	64175	0.73%	0.00%	1.45	0.01%	1.57	4392751	4.06%	44767	0.04%	148197	0.14%	7069184	6.54%	64207	0.06%	0	0.00%
Aug 16 01:10:58	Aug 16 01:18:56	Aug 16 02:34:50	93.15	117840343	202	103892461	88.16%	199.21	57727303	57094996	57213226	411271	49086	53720	0.70%	0.01%	1.34	0.01%	1.35	5780965	4.91%	32742	0.03%	124699	0.11%	7988594	6.78%	20882	0.02%	0	0.00%
Aug 16 02:31:06	Aug 16 02:39:29	Aug 16 03:44:21	96.62	104455521	202	92468664	88.52%	199.04	50749167	50096816	50261372	392995	47027	47773	0.75%	0.00%	1.36	0.01%	1.56	4567578	4.37%	41276	0.04%	134823	0.13%	7202286	6.90%	40894	0.04%	0	0.00%
Aug 15 23:58:45	Aug 16 00:09:11	Aug 16 00:57:52	95.45	77450688	202	70237054	90.69%	199.52	51329758	50837541	50886277	359409	43033	41039	0.55%	0.00%	1.46	0.01%	1.79	3048131	3.94%	17177	0.02%	73011	0.09%	4062599	5.25%	12716	0.02%	0	0.00%
Aug 16 01:36:53	Aug 16 01:45:11	Aug 16 02:51:01	93.97	103105697	202	91767706	89.00%	199.00	67132361	66262575	66510038	502936	59200	60187	0.72%	0.00%	1.46	0.00%	1.56	5220516	5.06%	27216	0.03%	111223	0.11%	5962957	5.78%	16079	0.02%	0	0.00%
Aug 16 02:24:22	Aug 16 02:32:25	Aug 16 03:40:43	91.77	104460137	202	92676764	88.72%	199.12	56135178	55299984	55554643	472755	53430	54350	0.75%	0.00%	1.48	0.01%	1.56	4641753	4.44%	35995	0.03%	144408	0.14%	6931548	6.64%	29669	0.03%	0	0.00%
Aug 16 00:18:04	Aug 16 00:25:19	Aug 16 01:52:14	93.63	135633084	202	120713101	89.00%	198.89	81123232	80168438	80353461	611838	84695	73238	0.70%	0.00%	1.45	0.01%	1.51	5118989	3.77%	42497	0.03%	156944	0.12%	9574312	7.06%	27241	0.02%	0	0.00%
Aug 16 02:20:43	Aug 16 02:29:03	Aug 16 03:41:11	88.89	106863735	202	93246258	87.26%	198.94	64075900	63222835	63492741	464465	55228	63466	0.74%	0.00%	1.50	0.00%	1.55	5658727	5.30%	29759	0.03%	112565	0.11%	7795895	7.30%	20531	0.02%	0	0.00%
Aug 16 00:52:44	Aug 16 01:00:34	Aug 16 02:13:01	94.48	114087876	202	100867251	88.41%	199.02	68611218	67905953	68004915	486775	62264	57264	0.72%	0.00%	1.45	0.01%	1.64	4910535	4.30%	27995	0.02%	124512	0.11%	8142719	7.14%	14864	0.01%	0	0.00%
Aug 15 22:26:55	Aug 15 22:35:10	Aug 15 23:26:33	97.48	83481560	202	75126121	89.99%	199.99	51016015	50399843	50538096	356064	65044	56811	0.48%	0.01%	1.59	0.01%	1.57	3535635	4.24%	25328	0.03%	43588	0.05%	4718693	5.65%	32195	0.04%	0	0.00%
Aug 16 00:43:27	Aug 16 00:51:29	Aug 16 01:49:32	87.55	84705721	202	74463190	87.91%	200.02	48234625	47579653	47775059	356651	50317	52598	0.48%	0.01%	1.64	0.01%	1.52	5549529	6.55%	42501	0.05%	59591	0.07%	4562311	5.39%	28599	0.03%	0	0.00%
Aug 16 01:33:49	Aug 16 01:41:32	Aug 16 02:56:00	91.94	114101589	202	101821949	89.24%	198.96	75470946	74776495	74815089	518768	83448	53641	0.68%	0.00%	1.45	0.01%	1.68	5410112	4.74%	29828	0.03%	107458	0.09%	6706992	5.88%	25250	0.02%	0	0.00%
Aug 15 23:26:48	Aug 15 23:34:51	Aug 16 00:40:31	98.58	107887833	202	96875569	89.79%	199.99	65770037	64892021	65090028	556211	62483	61315	0.47%	0.01%	1.75	0.01%	1.56	5034055	4.67%	37330	0.03%	64482	0.06%	5849696	5.42%	26701	0.02%	0	0.00%
Aug 16 00:54:10	Aug 16 01:04:03	Aug 16 01:51:27	96.51	76242800	202	69077270	90.60%	199.52	47645137	47133241	47194576	369473	39450	41638	0.56%	0.00%	1.47	0.01%	1.67	2992670	3.93%	18966	0.02%	95913	0.13%	4044152	5.30%	13829	0.02%	0	0.00%
Aug 15 23:09:37	Aug 15 23:18:05	Aug 16 00:22:15	94.36	100913700	202	89398638	88.59%	198.97	56582339	55868338	56042288	443420	47435	49196	0.72%	0.00%	1.46	0.01%	1.62	4354949	4.32%	45170	0.04%	145724	0.14%	6908447	6.85%	60772	0.06%	0	0.00%
Aug 15 23:25:55	Aug 15 23:34:22	Aug 16 00:39:08	93.90	101362159	202	90014335	88.80%	199.02	60692131	59927532	60140880	441384	55360	54507	0.70%	0.00%	1.46	0.01%	1.58	4305387	4.25%	35682	0.04%	123232	0.12%	6848934	6.76%	34589	0.03%	0	0.00%
Aug 15 23:25:17	Aug 15 23:33:51	Aug 16 00:35:55	95.64	98930512	202	88406978	89.36%	199.06	60160009	59465639	59601829	447486	55435	55259	0.70%	0.00%	1.41	0.01%	1.55	3963670	4.01%	29104	0.03%	117250	0.12%	6391897	6.46%	21613	0.02%	0	0.00%
Aug 15 23:20:11	Aug 15 23:28:54	Aug 16 00:24:17	93.40	86212546	202	77326386	89.69%	200.20	51488756	50873981	50988805	391853	53263	54835	0.38%	0.00%	1.40	0.01%	1.52	5043807	5.85%	19574	0.02%	78423	0.09%	3730364	4.33%	13992	0.02%	0	0.00%
Aug 16 01:25:49	Aug 16 01:33:57	Aug 16 02:37:39	94.70	100542473	202	89490479	89.01%	199.00	55851980	54999247	55262463	487241	53829	48447	0.71%	0.00%	1.46	0.01%	1.59	3979988	3.96%	50465	0.05%	124748	0.12%	6833638	6.80%	63155	0.06%	0	0.00%
Aug 16 01:35:32	Aug 16 01:43:08	Aug 16 03:00:48	92.50	119730277	202	106375929	88.85%	198.98	70227724	69463306	69509110	597369	65807	55438	0.72%	0.01%	1.46	0.00%	1.58	4889527	4.08%	40079	0.03%	147687	0.12%	8244461	6.89%	32594	0.03%	0	0.00%
Aug 16 00:35:22	Aug 16 00:43:14	Aug 16 01:56:26	91.57	111711428	202	98801846	88.44%	198.97	65625232	64910627	65031568	489916	52779	50969	0.71%	0.01%	1.42	0.01%	1.74	5062185	4.53%	22113	0.02%	156848	0.14%	7653424	6.85%	15012	0.01%	0	0.00%
Aug 15 22:15:15	Aug 15 22:24:41	Aug 15 23:12:03	97.97	77341156	202	70300712	90.90%	199.57	48998915	48462085	48559937	353859	44578	40541	0.56%	0.00%	1.44	0.01%	1.68	2916100	3.77%	23267	0.03%	97305	0.13%	3987996	5.16%	15776	0.02%	0	0.00%
Aug 16 01:42:03	Aug 16 01:50:02	Aug 16 03:06:36	95.90	122384034	202	108633418	88.76%	199.01	75143557	74136192	74459765	539436	75330	69026	0.70%	0.00%	1.44	0.01%	1.56	5044735	4.12%	77187	0.06%	158306	0.13%	8327951	6.80%	142437	0.12%	0	0.00%
Aug 15 23:32:53	Aug 15 23:41:54	Aug 16 00:38:40	93.75	88694874	202	79231525	89.33%	200.02	50075005	49411444	49569158	403517	49304	53026	0.47%	0.02%	1.85	0.01%	1.56	4687260	5.28%	38091	0.04%	72069	0.08%	4629545	5.22%	36384	0.04%	0	0.00%
Aug 16 01:34:13	Aug 16 01:42:30	Aug 16 02:51:35	92.25	106210845	202	94398701	88.88%	199.12	65473617	64741533	64851569	504526	62475	55047	0.71%	0.00%	1.46	0.01%	1.63	4312952	4.06%	25514	0.02%	146226	0.14%	7312583	6.88%	14869	0.01%	0	0.00%
Aug 15 22:57:36	Aug 15 23:07:53	Aug 15 23:54:50	98.43	77019103	202	69579881	90.34%	199.50	50167470	49585607	49710573	369811	49793	37293	0.55%	0.00%	1.49	0.01%	1.65	3079382	4.00%	21907	0.03%	70333	0.09%	4250835	5.52%	16765	0.02%	0	0.00%
Aug 15 23:35:47	Aug 15 23:43:47	Aug 16 00:49:32	96.34	105569903	202	93707607	88.76%	198.94	56091528	55465212	55599365	379305	61925	50933	0.72%	0.00%	1.46	0.01%	1.63	4283997	4.06%	26047	0.02%	110634	0.10%	7423847	7.03%	17771	0.02%	0	0.00%
Aug 15 22:25:57	Aug 15 22:34:34	Aug 15 23:30:51	95.42	89505529	202	79555431	88.88%	198.92	55551327	55091685	55101552	371159	40250	38366	0.73%	0.00%	1.49	0.01%	1.72	3670183	4.10%	13105	0.01%	88641	0.10%	6170125	6.89%	8044	0.01%	0	0.00%
Aug 15 23:04:58	Aug 15 23:14:58	Aug 16 00:02:36	99.57	79048836	202	72073330	91.18%	200.15	48032143	47366857	47576756	370716	44603	40068	0.39%	0.01%	1.42	0.01%	1.55	3161648	4.00%	54032	0.07%	62357	0.08%	3653663	4.62%	43806	0.06%	0	0.00%
Aug 15 22:33:07	Aug 15 22:39:43	Aug 15 23:29:59	101.26	84837053	202	77331202	91.15%	199.45	53030770	52328592	52527679	407211	47562	48318	0.56%	0.00%	1.41	0.01%	1.58	2968425	3.50%	48379	0.06%	137660	0.16%	4313425	5.08%	37962	0.04%	0	0.00%
Aug 15 22:02:28	Aug 15 22:11:57	Aug 15 23:03:54	98.04	84887332	202	75607056	89.07%	199.01	51614343	50958410	51126815	396311	47589	43628	0.72%	0.00%	1.48	0.01%	1.60	3384975	3.99%	24619	0.03%	94436	0.11%	5752990	6.78%	23256	0.03%	0	0.00%
Aug 16 01:15:33	Aug 16 01:24:03	Aug 16 02:27:16	92.50	97457181	202	85890081	88.13%	198.87	64514094	63945096	63955605	455278	46597	56614	0.72%	0.00%	1.47	0.01%	1.68	4619843	4.74%	17645	0.02%	128848	0.13%	6790939	6.97%	9825	0.01%	0	0.00%
Aug 15 22:56:26	Aug 15 23:05:00	Aug 16 00:01:20	94.63	88844891	202	78691354	88.57%	199.04	56497501	55868551	55967224	425581	51397	53299	0.70%	0.00%	1.48	0.01%	1.61	4115286	4.63%	41893	0.05%	90200	0.10%	5850864	6.59%	55294	0.06%	0	0.00%
Aug 15 23:37:57	Aug 15 23:46:00	Aug 16 01:00:52	85.41	106575480	202	94029199	88.23%	198.96	66798351	65849731	66187680	483762	59632	67277	0.71%	0.01%	1.65	0.00%	1.60	4588598	4.31%	31753	0.03%	239394	0.22%	7629684	7.16%	56852	0.05%	0	0.00%
Aug 15 23:58:59	Aug 16 00:06:53	Aug 16 01:15:50	96.38	110758710	202	99013484	89.40%	199.03	67995159	67218271	67308271	563134	64819	58935	0.71%	0.00%	1.46	0.01%	1.45	4538525	4.10%	24523	0.02%	142020	0.13%	7028471	6.35%	11687	0.01%	0	0.00%
Aug 16 02:02:38	Aug 16 02:10:58	Aug 16 03:13:35	96.13	100326859	202	89796424	89.50%	198.94	62400881	61645973	61773190	501964	62528	63199	0.72%	0.00%	1.46	0.00%	1.50	3998435	3.99%	31172	0.03%	113540	0.11%	6357175	6.34%	30113	0.03%	0	0.00%
Aug 16 00:56:09	Aug 16 01:04:34	Aug 16 02:11:10	93.46	103743390	202	92123189	88.80%	199.03	62538940	61901938	61925866	480791	63237	69046	0.71%	0.00%	1.42	0.00%	1.53	4876913	4.70%	25099	0.02%	116969	0.11%	6580770	6.34%	20450	0.02%	0	0.00%
Aug 16 01:37:10	Aug 16 01:44:53	Aug 16 03:01:00	91.85	116518035	202	103732369	89.03%	199.13	68371319	67641369	67729820	501460	65247	74792	0.71%	0.00%	1.47	0.01%	1.54	4997113	4.29%	32150	0.03%	133598	0.11%	7600201	6.52%	22604	0.02%	0	0.00%
Aug 16 00:23:37	Aug 16 00:31:45	Aug 16 01:36:24	93.06	100275597	202	88799145	88.56%	199.10	54105017	53425353	53588612	411234	58515	46656	0.72%	0.00%	1.44	0.01%	1.60	4332791	4.32%	26863	0.03%	136578	0.14%	6965830	6.95%	14390	0.01%	0	0.00%
Aug 16 01:31:23	Aug 16 01:39:32	Aug 16 02:50:21	84.67	99934382	202	89100300	89.16%	198.99	59940070	59324803	59365745	469808	56431	48086	0.72%	0.00%	1.41	0.00%	1.55	3862291	3.86%	32086	0.03%	119565	0.12%	6803906	6.81%	16234	0.02%	0	0.00%
Aug 16 00:55:58	Aug 16 01:04:33	Aug 16 02:05:26	94.83	96224467	202	85108923	88.45%	199.04	58196528	57634019	57668353	417908	51316	58951	0.72%	0.00%	1.44	0.01%	1.56	4491513	4.67%	25261	0.03%	88874	0.09%	6495475	6.75%	14421	0.01%	0	0.00%
Aug 15 22:06:59	Aug 15 22:15:34	Aug 15 23:04:15	93.95	76231877	202	67156207	88.09%	199.02	40017731	39380251	39613294	321077	38089	45271	0.72%	0.01%	1.51	0.01%	1.58	3284749	4.31%	35132	0.05%	83375	0.11%	5645412	7.41%	27002	0.04%	0	0.00%
Aug 15 23:35:12	Aug 15 23:43:24	Aug 16 00:49:22	89.27	98145838	202	87230719	88.88%	198.99	63904134	63212582	63294657	481816	62896	64765	0.70%	0.00%	1.45	0.00%	1.61	4471542	4.56%	22544	0.02%	112207	0.11%	6296122	6.42%	12704	0.01%	0	0.00%
Aug 16 00:22:49	Aug 16 00:30:30	Aug 16 01:50:00	92.71	122837698	202	109750882	89.35%	199.09	63947156	63235661	63342635	476263	65003	63255	0.72%	0.01%	1.37	0.01%	1.67	4902822	3.99%	29143	0.02%	144352	0.12%	7995406	6.51%	15093	0.01%	0	0.00%
Aug 15 21:03:15	Aug 15 21:15:29	Aug 15 21:55:52	78.89	53096070	202	38428424	72.38%	199.61	22887301	22556608	22649546	185202	23902	28651	0.54%	0.01%	1.42	0.01%	1.56	1905897	3.59%	18394	0.03%	56713	0.11%	12673298	23.87%	13344	0.03%	0	0.00%
Aug 15 22:14:34	Aug 15 22:24:03	Aug 15 23:15:04	98.55	83795329	202	75955072	90.64%	199.54	50311139	49695586	49792545	432871	45809	39914	0.56%	0.00%	1.48	0.01%	1.66	3248191	3.88%	31312	0.04%	74643	0.09%	4453624	5.31%	32487	0.04%	0	0.00%
Aug 16 00:54:40	Aug 16 01:01:37	Aug 16 02:34:40	98.49	152742963	202	136895083	89.62%	200.07	80642687	79587016	79804579	667884	69017	101207	0.47%	0.01%	1.42	0.01%	1.57	7584521	4.97%	53692	0.04%	145391	0.10%	8018500	5.25%	45776	0.03%	0	0.00%
Aug 15 23:11:44	Aug 15 23:24:02	Aug 16 00:06:39	80.57	57228248	202	43211587	75.51%	199.65	29630313	29278390	29320301	257399	24618	27995	0.50%	0.01%	1.45	0.01%	1.53	2099882	3.67%	9945	0.02%	34635	0.06%	11858522	20.72%	13677	0.02%	0	0.00%
Aug 16 01:31:01	Aug 16 01:38:25	Aug 16 02:59:34	97.63	132045766	202	117905218	89.29%	199.98	77605836	76658764	76855768	614910	75594	59564	0.49%	0.01%	1.42	0.01%	1.63	5785664	4.38%	34094	0.03%	85309	0.06%	8209945	6.22%	25536	0.02%	0	0.00%
Aug 15 22:42:27	Aug 15 22:52:02	Aug 15 23:48:13	86.72	81204227	202	65349065	80.47%	199.87	38211710	37694227	37841508	294728	36831	38643	0.52%	0.01%	1.46	0.01%	1.55	4120917	5.07%	24512	0.03%	62464	0.08%	11622611	14.31%	24658	0.03%	0	0.00%
Aug 15 23:18:48	Aug 15 23:26:59	Aug 16 00:41:57	90.98	113675360	202	100814247	88.69%	199.06	65988619	65331772	65405362	477294	56337	49626	0.71%	0.00%	1.40	0.00%	1.57	5120109	4.50%	25875	0.02%	124968	0.11%	7563121	6.65%	27040	0.02%	0	0.00%
Aug 15 22:55:01	Aug 15 23:03:43	Aug 15 23:58:08	91.27	82781082	202	73655728	88.98%	200.03	50569068	50008079	50092425	374316	52374	49953	0.47%	0.00%	1.59	0.01%	1.48	4760706	5.75%	18377	0.02%	37312	0.05%	4293727	5.19%	15232	0.02%	0	0.00%
Aug 15 22:12:47	Aug 15 22:21:49	Aug 15 23:12:49	99.05	84191070	202	76210221	90.52%	199.53	47575240	46788428	47073887	409299	46916	45138	0.56%	0.01%	1.68	0.01%	1.65	3122378	3.71%	33501	0.04%	98234	0.12%	4697024	5.58%	29712	0.04%	0	0.00%
Aug 15 23:36:43	Aug 15 23:46:43	Aug 16 00:46:27	88.43	88036844	202	72207278	82.02%	199.91	44286343	43747369	43874489	328889	46226	36739	0.48%	0.02%	1.71	0.01%	1.53	3779182	4.29%	21563	0.02%	55156	0.06%	11957149	13.58%	16516	0.02%	0	0.00%
Aug 15 21:57:10	Aug 15 22:09:05	Aug 15 22:49:14	80.83	54087203	202	40063716	74.07%	199.64	22615480	22292758	22372406	195576	24187	23311	0.53%	0.02%	1.78	0.01%	1.58	1779880	3.29%	18648	0.03%	39434	0.07%	12168277	22.50%	17248	0.03%	0	0.00%
Aug 16 00:25:04	Aug 16 00:32:31	Aug 16 01:59:28	99.55	144269819	202	129133190	89.51%	200.07	75708942	74692454	74943672	624005	77269	63996	0.47%	0.01%	1.28	0.01%	1.48	6661344	4.62%	38407	0.03%	125429	0.09%	8274201	5.74%	37248	0.03%	0	0.00%
Aug 16 02:33:54	Aug 16 02:41:38	Aug 16 04:03:40	90.35	123528029	202	102406993	82.90%	199.87	60090601	58970288	59476051	481558	68891	64101	0.51%	0.01%	1.47	0.01%	1.56	4048633	3.28%	48411	0.04%	114829	0.09%	16869869	13.66%	39294	0.03%	0	0.00%
Aug 16 00:02:15	Aug 16 00:10:28	Aug 16 01:41:37	79.24	120385628	202	80767492	67.09%	199.41	52385564	51567353	51875353	400926	60543	48742	0.52%	0.01%	1.45	0.01%	1.53	3529445	2.93%	34934	0.03%	101612	0.08%	35920378	29.84%	31767	0.03%	0	0.00%
Aug 15 23:27:29	Aug 15 23:39:47	Aug 16 00:15:28	95.88	57021086	202	51332792	90.02%	200.12	27527958	27103647	27269533	197285	28307	32833	0.36%	0.01%	1.47	0.01%	1.60	3013169	5.28%	37732	0.07%	31134	0.05%	2590765	4.54%	15494	0.03%	0	0.00%
Aug 15 22:45:59	Aug 15 22:55:10	Aug 15 23:45:22	101.09	84574637	202	76591253	90.56%	199.58	40708299	39987851	40252593	369476	37162	49068	0.56%	0.01%	1.50	0.01%	1.60	3034956	3.59%	41873	0.05%	137911	0.16%	4737053	5.60%	31591	0.04%	0	0.00%
Aug 15 22:23:16	Aug 15 22:31:52	Aug 15 23:33:55	85.92	88853732	202	74569967	83.92%	199.98	56525639	55743532	56017229	406055	56210	46145	0.49%	0.00%	1.40	0.01%	1.51	6096385	6.86%	14835	0.02%	85122	0.10%	8076221	9.09%	11202	0.01%	0	0.00%
Aug 15 23:07:34	Aug 15 23:16:00	Aug 16 00:14:08	98.65	95582292	202	84445512	88.35%	199.99	56360277	55514105	55862632	398307	57688	41650	0.48%	0.01%	1.42	0.01%	1.55	4009063	4.19%	35162	0.04%	80048	0.08%	6993245	7.32%	19262	0.02%	0	0.00%
Aug 15 23:26:41	Aug 15 23:35:14	Aug 16 00:38:26	89.51	94284639	202	79129019	83.93%	199.87	57273443	56511264	56806975	374230	50693	41545	0.50%	0.00%	1.38	0.01%	1.62	5927182	6.29%	19230	0.02%	85361	0.09%	9111157	9.66%	12690	0.01%	0	0.00%
Aug 15 21:17:07	Aug 15 21:29:26	Aug 15 22:07:01	80.05	50144213	202	36362751	72.52%	199.54	23895930	23488203	23669755	177701	26757	21717	0.52%	0.01%	1.41	0.01%	1.57	1551314	3.09%	9159	0.02%	36821	0.07%	12176773	24.28%	7395	0.01%	0	0.00%
Aug 15 22:59:13	Aug 15 23:09:28	Aug 16 00:09:06	88.92	88372902	202	71800097	81.25%	199.75	48081919	47319673	47627666	362817	49118	42318	0.51%	0.01%	1.42	0.01%	1.53	3818072	4.32%	20552	0.02%	85015	0.10%	12632543	14.29%	16623	0.02%	0	0.00%
Aug 15 23:06:36	Aug 15 23:15:00	Aug 16 00:22:25	94.27	105920792	202	91643771	86.52%	199.84	66458376	65219660	65860283	476805	65127	56161	0.52%	0.00%	1.46	0.01%	1.55	5703997	5.39%	21957	0.02%	103438	0.10%	8431395	7.96%	16234	0.02%	0	0.00%
Aug 15 21:15:55	Aug 15 21:28:29	Aug 15 22:06:25	76.13	48131987	202	34029494	70.70%	199.58	23170114	22918826	22942660	186999	22637	17818	0.51%	0.00%	1.41	0.01%	1.61	1982854	4.12%	8893	0.02%	30019	0.06%	12073754	25.08%	6973	0.01%	0	0.00%
Aug 16 00:52:19	Aug 16 01:00:52	Aug 16 02:00:29	97.56	96940493	202	83199319	85.83%	199.93	51314132	50485522	50837214	375194	52360	49364	0.48%	0.01%	1.43	0.01%	1.55	3658151	3.77%	32719	0.03%	77841	0.08%	9953764	10.27%	18699	0.02%	0	0.00%
Aug 15 18:50:06	Aug 15 19:07:38	Aug 15 19:07:42	0.00	0	0	0	0.00%	0.00	0	0	0	0	0	0	-nan%	0.00%	0.00	0.00%	0.00	0	0.00%	0	0.00%	0	0.00%	0	0.00%	0	0.00%	0	0.00%
Aug 15 22:41:29	Aug 15 22:51:36	Aug 15 23:46:29	90.35	82642079	202	73659703	89.13%	200.00	50685934	49781825	50191317	389744	55764	49109	0.46%	0.01%	1.53	0.01%	1.53	4653245	5.63%	33555	0.04%	82724	0.10%	4190483	5.07%	22369	0.03%	0	0.00%
Aug 15 22:53:55	Aug 15 23:02:24	Aug 16 00:02:04	95.09	94564591	202	82242361	86.97%	199.95	52259940	51622197	51751591	404103	57948	46298	0.47%	0.00%	1.38	0.01%	1.55	4224538	4.47%	39356	0.04%	66627	0.07%	7968897	8.43%	22812	0.02%	0	0.00%
Aug 16 01:50:37	Aug 16 02:00:02	Aug 16 02:56:06	90.64	84694122	202	70934229	83.75%	199.87	43601725	42957934	43197643	318408	44226	41448	0.48%	0.01%	1.48	0.01%	1.48	3520859	4.16%	29037	0.03%	50881	0.06%	10140978	11.97%	18138	0.02%	0	0.00%
Aug 15 22:04:58	Aug 15 22:17:10	Aug 15 22:57:27	76.06	51065363	202	35517739	69.55%	199.40	22268206	22026425	22056441	172248	20184	19333	0.54%	0.01%	1.47	0.01%	1.57	1680794	3.29%	9236	0.02%	33501	0.07%	13816955	27.06%	7138	0.01%	0	0.00%
Aug 15 21:51:25	Aug 15 22:01:48	Aug 15 22:45:20	82.91	60158135	202	44964592	74.74%	199.65	19988707	19704192	19770190	174035	18962	25520	0.58%	0.01%	1.46	0.01%	1.53	2133008	3.55%	15399	0.03%	41871	0.07%	12991685	21.60%	11580	0.02%	0	0.00%
Aug 15 23:53:30	Aug 16 00:02:27	Aug 16 00:55:51	102.37	91111586	202	82916966	91.01%	199.55	59920694	59085896	59303212	506329	58370	52783	0.54%	0.00%	1.44	0.01%	1.65	3190266	3.50%	26930	0.03%	75766	0.08%	4883174	5.36%	18484	0.02%	0	0.00%
Aug 16 00:55:21	Aug 16 01:04:35	Aug 16 02:00:48	91.21	85460152	202	70554514	82.56%	199.75	45464645	44920587	45054837	326752	43993	39063	0.49%	0.01%	1.44	0.01%	1.69	3067308	3.59%	46988	0.05%	60940	0.07%	11631255	13.61%	99147	0.12%	0	0.00%
Aug 15 21:26:16	Aug 15 21:37:09	Aug 15 22:15:22	98.02	62435535	202	56351130	90.25%	199.50	36781774	36307950	36404534	305574	35862	35804	0.57%	0.00%	1.50	0.01%	1.64	2503279	4.01%	15252	0.02%	53489	0.09%	3501145	5.61%	11240	0.02%	0	0.00%
Aug 15 21:42:48	Aug 15 21:53:14	Aug 15 22:26:22	78.65	43430884	202	30710339	70.71%	199.62	19314864	19082153	19122170	154544	19160	18990	0.52%	0.00%	1.39	0.01%	1.48	1693725	3.90%	7502	0.02%	30435	0.07%	10983613	25.29%	5270	0.01%	0	0.00%
Aug 15 22:46:56	Aug 15 22:58:38	Aug 15 23:42:00	79.66	57579291	202	42339891	73.53%	199.54	27785207	27453089	27500366	230092	29166	25583	0.54%	0.01%	1.53	0.01%	1.62	2079032	3.61%	16674	0.03%	42460	0.07%	13090663	22.74%	10571	0.02%	0	0.00%
Aug 15 22:21:18	Aug 15 22:31:25	Aug 15 23:22:34	86.17	73463936	202	60000770	81.67%	199.83	36765681	36345736	36424862	276535	34976	29308	0.51%	0.01%	1.47	0.01%	1.59	2945946	4.01%	19722	0.03%	49818	0.07%	10434277	14.20%	13403	0.02%	0	0.00%
Aug 15 21:57:48	Aug 15 22:07:03	Aug 15 23:04:01	84.97	80670868	202	70967679	87.97%	199.47	52873293	52369222	52403482	381014	50396	38401	0.55%	0.00%	1.45	0.01%	1.67	5323576	6.60%	17596	0.02%	71144	0.09%	4278657	5.30%	12216	0.02%	0	0.00%
Aug 15 21:33:20	Aug 15 21:43:51	Aug 15 22:27:14	96.69	69913611	202	62814038	89.85%	199.52	47909097	47416602	47484699	333074	52458	38866	0.54%	0.00%	1.48	0.01%	1.62	3217347	4.60%	25930	0.04%	65761	0.09%	3779011	5.41%	11524	0.02%	0	0.00%
Aug 15 21:42:24	Aug 15 21:53:35	Aug 15 22:36:14	79.48	56495112	202	40624130	71.91%	199.56	24225660	23918644	23983929	187412	27260	27059	0.53%	0.00%	1.39	0.01%	1.59	1961948	3.47%	13384	0.02%	45487	0.08%	13839869	24.50%	10294	0.02%	0	0.00%
Aug 15 22:35:44	Aug 15 22:42:06	Aug 15 23:31:36	99.48	82072231	202	73846343	89.98%	199.66	52757226	52197130	52273300	371823	49556	62547	0.53%	0.00%	1.55	0.00%	1.62	3886697	4.74%	10013	0.01%	52502	0.06%	4261889	5.19%	14787	0.02%	0	0.00%
Aug 15 21:00:19	Aug 15 21:12:39	Aug 15 21:51:38	77.75	50512874	198	34895341	69.08%	195.39	21022487	20734393	20810559	171197	20354	20377	0.60%	0.01%	1.66	0.01%	1.58	1701251	3.37%	14458	0.03%	35218	0.07%	13857871	27.43%	8735	0.02%	0	0.00%
Aug 15 22:23:06	Aug 15 22:32:08	Aug 15 23:21:45	102.49	84756320	202	77724076	91.70%	199.42	59191646	58619526	58676181	416424	48239	50802	0.55%	0.00%	1.44	0.00%	1.71	2524791	2.98%	17268	0.02%	68288	0.08%	4408616	5.20%	13281	0.02%	0	0.00%
Aug 16 00:57:46	Aug 16 01:07:00	Aug 16 02:00:45	98.01	87799111	202	79511418	90.56%	200.02	55392523	54580847	54848428	423860	65554	54681	0.45%	0.00%	1.50	0.01%	1.54	3944815	4.49%	18870	0.02%	53610	0.06%	4247221	4.84%	23177	0.03%	0	0.00%
Aug 16 02:08:01	Aug 16 02:15:16	Aug 16 04:00:24	87.42	153181542	202	119602426	78.08%	199.72	62387929	61314270	61742337	508335	62122	75135	0.51%	0.01%	1.39	0.01%	1.59	6121140	4.00%	70087	0.05%	127675	0.08%	27205901	17.76%	54313	0.04%	0	0.00%
